OBSERVATION_ID,TARGET_NAME,START_TIME,INSTRUMENT_NAME,RA,DEC,OBSERVER,PROPOSAL_ID,AOR,PROP_END,OBSSTATE,DURATION,OBSERVING_MODE_OID,SPG_ID,OD_NUMBER,STATUS,DISTANCE
1342195729,ELAIS-S1-NewSWIRE,2010-05-02 10:22:10.0,PACS,8.489965221903063,-43.864569284574166,soliver,KPGT_soliver_1,SPParallel Level-6 ELAIS-S1 ort Apr 21,2011-05-02 10:22:10.0,LEVEL2_PROCESSED,32091.0,SpirePacsParallel,SPG v14.0.1,353,PASSED,5.697864806867665E-9
1342195743,ELAIS-S1-NewSWIRE,2010-05-02 23:53:35.0,PACS,8.498468350934871,-43.87020797072186,soliver,KPGT_soliver_1,SPParallel Level-6 ELAIS-S1 nom Apr 25,2011-05-02 23:53:35.0,LEVEL2_PROCESSED,31986.0,SpirePacsParallel,SPG v14.0.1,354,PASSED,1.453770819913853E-4
1342196656,S1 video-1,2010-05-17 22:19:06.0,PACS,9.234470022359034,-44.12584469891471,soliver,KPGT_soliver_1,SPParallel Level-6 rep-2 ELAIS-S1  Video Ort,2011-05-17 22:19:06.0,LEVEL3_PROCESSED,15629.0,SpirePacsParallel,SPG v14.0.1,369,PASSED,0.010400808494469718
1342219621,S1 video-1,2011-04-27 18:35:51.0,PACS,9.234470022359034,-44.12584469891471,soliver,KPGT_soliver_1,SPParallel Level-6 rep-2 ELAIS-S1  Video Nom,2011-12-15 00:00:00.0,LEVEL3_PROCESSED,15490.0,SpirePacsParallel,SPG v14.0.1,713,PENDING,0.010400808494469718
1342220649,S1 video-1,2011-05-09 10:12:20.0,PACS,9.200681278004119,-44.1102430353181,soliver,KPGT_soliver_1,SPParallel Level-6 rep-2 ELAIS-S1  Video Nom - copy,2011-12-15 00:00:00.0,LEVEL3_PROCESSED,15490.0,SpirePacsParallel,SPG v14.0.1,725,PASSED,0.009901364417612963
1342220833,S1 video-1,2011-05-13 13:23:18.0,PACS,9.200681278004119,-44.1102430353181,soliver,KPGT_soliver_1,SPParallel Level-6 rep-2 ELAIS-S1  Video Ort - copy,2011-12-15 00:00:00.0,LEVEL3_PROCESSED,15629.0,SpirePacsParallel,SPG v14.0.1,729,PASSED,0.009901364417612963
1342220880,S1 video-1,2011-05-14 18:04:50.0,PACS,9.185234537472684,-44.10318477642238,soliver,KPGT_soliver_1,SPParallel Level-6 rep-2 ELAIS-S1  Video Nom - resched,2011-12-15 00:00:00.0,LEVEL2_PROCESSED,15490.0,SpirePacsParallel,SPG v14.0.1,730,PASSED,0.009673685546937257
