OBSERVATION_ID,TARGET_NAME,START_TIME,INSTRUMENT_NAME,RA,DEC,OBSERVER,PROPOSAL_ID,AOR,PROP_END,OBSSTATE,DURATION,OBSERVING_MODE_OID,SPG_ID,OD_NUMBER,STATUS,DISTANCE
1342224029,CDFS-SWIRE,2011-07-12 20:45:16.0,PACS,52.83992309934591,-28.366682874386072,soliver,KPGT_soliver_1,SPParallel Level-5 CDFS-SWIRE - ort,2012-01-12 00:00:00.0,LEVEL3_PROCESSED,46114.0,SpirePacsParallel,SPG v14.0.1,790,PASSED,0.010636036333281165
1342224033,CDFS-SWIRE,2011-07-13 23:16:00.0,PACS,52.8256228710243,-28.36102156528357,soliver,KPGT_soliver_1,SPParallel Level-5 CDFS-SWIRE - ort  - copy,2012-01-14 00:00:00.0,LEVEL3_PROCESSED,46114.0,SpirePacsParallel,SPG v14.0.1,791,PASSED,0.010636510880166544
1342224139,CDFS-SWIRE,2011-07-16 01:34:42.0,PACS,52.83992309934591,-28.366682874386072,soliver,KPGT_soliver_1,SPParallel Level-5 CDFS-SWIRE - nom,2012-01-16 00:00:00.0,LEVEL3_PROCESSED,43440.0,SpirePacsParallel,SPG v14.0.1,793,PASSED,0.010636036333281165
1342224142,CDFS-SWIRE,2011-07-16 22:29:11.0,PACS,52.8256228710243,-28.36102156528357,soliver,KPGT_soliver_1,SPParallel Level-5 CDFS-SWIRE - nom  - copy,2012-01-17 00:00:00.0,LEVEL3_PROCESSED,43440.0,SpirePacsParallel,SPG v14.0.1,794,PASSED,0.010636510880166544
